target,text
0,ok lor anyway thk cant get ticket co like quit late alreadi u wan go look ur fren darren wif
0,nothin come mind help buy hanger lor ur laptop heavi
0,alway say welp
1,sm auction nokia get win free auction take part send nokia hg suit land row w jhl
1,privat account statement show un redeem point call identifi code expir
1,privat account statement show un redeem point call identifi code expir
1,freemsg record indic may entitl pound accid claim free repli ye msg opt text stop
0,spring come earli yay
0,list buyer
0,lara said loan lt gt
0,u rememb old commerci
0,simpli sit watch match offic
0,u switch fone dammit
0,aight sound good want come
0,go walmart stay
0,ne thing interest good birthday u wrking nxt start uni today
0,gonna blake night might abl get littl earli
0,huh fast dat mean u havent finish paint
0,ya tell abt tht incid
1,guarante latest nokia phone gb ipod mp player prize txt word collect ibhltd ldnw h p mtmsgrcvd
0,noe specifi da domain nusstu still sch
0,watch live
0,predict wat time finish buy
0,darren say dat u meet da ge den dun meet dinner co later u leav xy feel awkward den u meet lunch lor
0,mah b pick tomorrow
0,tuition hm go one mind
0,hello saturday go text see decid anyth tomo tri invit anyth
0,come friday leav pongal get news work place
0,enjoy urself tmr
0,sound great im go sleep good night
0,mum sent mani mani messag sinc got want know actual get enjoy rest day
0,told everyth stop dont let get dehydr
0,ill min look
0,wait till end march el nino get oh
0,ye pleas leav lt gt lt gt leav
0,pl speak wont ask anyth friendship
0,ur face test lt gt select number tell ur face astrolog wait quick repli
0,sorri flake last night shit serious goin roommat tonight
0,okay good problem thanx
0,best line said love wait till day forget u day u realiz u cannot forget gn
0,offic what matter msg call break
0,omg want scream weigh lost weight woohoo
0,missionari hook doggi hook stand
0,ultim tor motiv tui achiev korli
0,hi kate u give ring asap xxx
0,amaz quot sometim life difficult decid what wrong lie bring smile truth bring tear
0,minor shindig place later tonight interest
0,ta daaaaa home babe still
0,reach ten morn
1,xma iscom ur award either cd gift voucher free entri r weekli draw txt music tnc
1,rcv msg chat svc free hardcor servic text go u get noth u must age verifi yr network tri
0,curiou cuz ask
1,accordingli repeat text word ok mobil phone send
0,long get repli defer admiss til next semest
0,slow use biola fne
1,welcom select servic ad benefit call special train advisor free mobil diall
0,hi chachi tri call u unabl reach u pl give miss cal u c tiz msg kanagu
1,sm servic inclus text credit pl goto www comuk net login unsubscrib stop extra charg help po box ip
0,u earli
0,good afternoon sexi bun goe job search wake first thought alway love wish fine happi know ador
0,da good good player unsold
0,ok ok take care understand
1,urgent import inform user today lucki day find log onto http www urawinn com fantast surpris await
0,yetund sorri moji seem busi abl go shop pleas find way get want us get pleas forgiv repli free via yahoo messeng
0,yesterday go home
0,sorri sent blank msg yup tri seriou studi
0,bruv hope great break reward semest
0,wen u miss someon person definit special u person special miss keep touch gdeve
0,xma stori peac xma msg love xma miracl jesu hav bless month ahead amp wish u merri xma
1,week savamob member offer access call detail savamob pobox la wu week savamob offer mobil
1,want anytim network min text new video phone five pound per week call repli deliveri tomorrow
0,tonight mate catch sleep new number way
1,tddnewslett emc co uk game thedailydraw dear helen dozen free game great prizeswith
0,jay say put lt gt
0,might ax well im
0,wanna watch movi
0,later guess needa mcat studi
0,someon year lt gt toyota camri like mr olayiwola mileag lt gt k clean need know much sell rais dough soon land sell holla back
0,yeah probabl sure ilol let u know person wuldnt bother ur goin mite well
0,wat time u wan meet later
0,haf msn yiju hotmail com
1,messag brought gmw ltd connect
1,want get laid tonight want real dog locat sent direct ur mob join uk largest dog network bt txting gravel nt ec p msg p
0,love excit day spend make happi
0,prashanthettan mother pass away last night pray famili
0,sent lt gt buck
0,got part nottingham hr mile good thing love man much mph hey ho
0,ye princess toledo
0,even u dont get troubl convinc tel twice tel neglect msg dont c read dont repli
0,watch telugu movi wat abt u
0,put readi lt time gt
0,hmmm thk sure got time hop ard ya go free abt muz call u discuss liao
0,wake sinc check stuff saw true avail space pl call embassi send mail
0,thank love wish rock
0,much torch ja
0,wish great semest
0,alway chat fact need money rais
0,meet librari
0,hey go lo lesson gym
0,still pretti weak today bad day
0,think disturb da
0,gram usual run like lt gt half eighth smarter though get almost whole second gram lt gt
0,pussi perfect
1,link pictur sent also use http alto co uk wave wave asp
0,mobil number pl sm ur mail id convey regard achan amma rakhesh qatar
1,urgent mobil number award prize guarante call land line claim valid hr
0,peopl mu tabl lambda
0,ye mum lookin strong
0,di yiju ju saw ur mail case huim havent sent u num di num
0,twenti past five said train durham alreadi coz reserv seat
1,thank rington order ref number k mobil charg tone arriv pleas call custom servic
1,text get rington logo game www txt com question info txt co uk
0,si como listen plaid album quit gd new air hilari also bought braindanc comp ofstuff aphex abel u hav hear c u sn xxxx
0,hey loverboy love tell look pictur ach feel leg fuck want need crave
0,yup thk cine better co need go plaza mah
1,discount code rp stop messag repli stop www regalportfolio co uk custom servic
0,ya one slow poo
0,hey anyway
0,everi day use sleep lt gt
0,know call
0,aight rush ask jay
0,aight plan come later tonight
0,dear ok
0,see swing bit got thing take care firsg
0,guy ask get slipper gone last year
0,sir late pay rent past month pay lt gt charg felt would inconsider nag someth give great cost didnt speak howev recess wont abl pay charg month henc askin well ahead month end pleas help thank
0,mani peopl seem special first sight remain special till last sight maintain till life end sh ja
0,pl pl send mail know rel come deliv know cost risk benefit anyth els thank
0,pay lt decim gt lakh
0,gud mrng dear hav nice day
0,ok care text drive
0,hi u want join st later meet five call u class
0,li hai bore da lectur repeat last week stuff wast time
0,multimedia messag e mail
1,hi sexychat girl wait text text great night chat send stop stop servic
1,lord ring return king store repli lotr june chanc win lotr soundtrack cd stdtxtrate repli stop end txt
0,hi durban still number
0,ya take ure practic lesson start june
0,text creepi like think forgot
0,cool fun practic make babi
0,r u sam p eachoth meet go hous
0,record one night
0,hello site download song urgent pl
1,orang custom may claim free camera phone upgrad loyalti call offer end thmarch c appli opt availa
0,hey go quit soon xuhui work till end month
0,nvm go wear sport shoe anyway go late leh
0,hi petey noi ok want chat coz avent spoken u long time hope ur doin alrit good nit js love ya x
0,whore unbeliev
0,oop lt gt
0,see half hour
0,nope come onlin
0,pl send compani name saibaba colani
0,dunno lei neva say
0,noth
0,tall princess
0,pleas tell car key purs
0,say bold torch later one torch bold
0,ju finish lunch way home lor tot u dun wan stay sch today
1,want anytim network min text new video phone five pound per week call repli deliveri tomorrow
0,jokin oni lar busi wun disturb
0,stand away heart ach without wonder crave
0,project w fren lor
1,winner u special select receiv cash holiday flight inc speak live oper claim
0,k must book huh go yoga basic sunday
1,panason bluetoothhdset free nokia free motorola free doublemin doubletxt orang contract call mobileupd call optout
0,felt convey reason ese
1,guarante cash prize claim yr prize call custom servic repres pm cost p
0,ok u take shop u get paid
0,haha mayb u rite u know well da feel like someon gd lor u faster go find one gal group attach liao
1,u subscrib best mobil content servic uk per ten day send stop helplin
0,hide anythi keep distanc
0,thank honey great day
0,sorri got late start way
0,pride almost lt gt year old takin money kid suppos deal stuff grownup stuff tell
0,sorri took long omw
0,wana plan trip sometm
1,ur rington servic chang free credit go club mobil com choos content stop txt club stop p wk club po box mk wt
0,said okay sorri
0,master buy bb co sale bf
0,went pay rent go bank authoris payment
0,u see post facebook
0,fetch yun u fetch
1,privat account statement show un redeem point call identifi code expir
0,c movi juz last minut decis mah juz watch lar tot interest
0,god ask forgiv littl child gave love repli wonder fruit tree give hurt stone good night
0,ok come home vl nice meet v chat
0,ok da alreadi plan wil pick
0,takin shower yeah leav done
0,ya ok vikki vl c witin lt gt min il repli u
0,yeah gang readi
0,told number gautham
0,sorri miss babe late slept hope enjoy drive lesson boytoy miss teas kiss
0,hey inconveni si huh
0,hi im relax time ever get everi day parti good night get home tomorrow ish
0,give everyth want need actual could better yor got money get work get man pay rent even fill fuck ga tank ye stress depress even call home thanksgiv cuz tell noth
0,lemm know swing pick free basic time semest
0,dled imp
0,ye see ya dot
0,see
0,still come tonight
0,ok thanx gd nite
0,love
0,piti mood suggest
0,u dun drive go sch
0,hmmm imagin come home rub feet make dinner help get readi date sure readi kind life
0,anyth lor go go lor
0,win realli side long time
0,got lousi sleep kept wake everi hour see cat want come worri cold
0,current food alon also
0,excel spent lt gt year air forc iraq afghanistan stabl honest like travel
0,howz pain come today said ystrday ice medicin
0,pleas charg mobil get morn
0,search good dual sim mobil pa
1,valu vodafon custom comput pick win prize collect easi call
0,ard like dat
0,common hearin r u wat r u ur day let ask u someth differ u smile today gud evng
0,yeah work fine start last week stuff dull easi guy fun
0,da stupid da alway send like believ messag pandi mental
0,brother transfer lt gt lt gt pa
1,heard u call night knicker make beg like u last time xx luv nikiyu net
